"site","url","nonobs","short_url"
"segodnya.ua","http://segodnya.ua/economics/enews/ceny-na-neft-vzletayut-posle-padeniya-1144841.html","Недостовірна новина","http://bit.ly/2PEj1qy"
"politeka.net","https://politeka.net/news/politics/664469-rada-nakonec-izbrala-auditora-nabu-chto-izvestno-o-kandidate/","Недостовірна новина","http://bit.ly/2PDeK6C"
"segodnya.ua","http://segodnya.ua/world/russia/na-koleni-pered-barinom-pryamuyu-liniyu-s-putinym-vysmeyali-v-socsetyah-1144851.html","Ненадійне джерело інформації","http://bit.ly/2yLKIGn"
"24tv.ua","http://24tv.ua/dropshiping_chomu_tsey_vid_zarobitku_nabiraye_populyarnosti_n980102","Недостовірна новина","http://bit.ly/2RVK4Pn"
"bagnet.org","http://www.bagnet.org/news/accidents/367331/boytsy-vsu-likvidirovali-dvuh-snayperov-boevikov-na-donbasse","Ненадійне джерело інформації","http://bit.ly/2PC5IXx"
"apostrophe.ua","https://apostrophe.ua/news/society/2018-06-07/v-seti-pokazali-foto-novoj-akcii-patriotov-v-okkupirovannom-donecke/132426","Ненадійне джерело інформації","http://bit.ly/2PB8coX"
"kp.ua","https://kp.ua/politics/610009-poroshenko-hroisman-yly-ukrayna-kto-bolshe-vyyhraet-ot-poiavlenyia-antykorruptsyonnoho-suda","Ненадійне джерело інформації","http://bit.ly/2PDN5Td"
"zik.ua","http://zik.ua/news/2018/06/07/natsionalni_druzhyny_i_romy_my_ogoloshuiemo_toloku_v_golosiivskomu_parku_1340947","Ненадійне джерело інформації","http://bit.ly/2PzoPS1"
"kp.ua","https://kp.ua/politics/610015-danyluika-obmenialy-na-antykorruptsyonnyi-sud","Недостовірна новина","http://bit.ly/2yISmBr"
"24tv.ua","http://24tv.ua/v_chem_raznitsa_mezhdu_zahvatom_kryima_i_vtorzheniem_na_donbass_n980136","Недостовірна новина","http://bit.ly/2yIPCnJ"
"hronika.info","http://hronika.info/kurjozy/323824-socseti-otreagirovali-fotozhabami-na-pryamuyu-liniyu-putina.html","Ненадійне джерело інформації","http://bit.ly/2PziyG4"
"lenta.ru","http://lenta.ru/news/2018/06/07/nordstream/","Ненадійне джерело інформації","http://bit.ly/2yH0FxB"
"obozrevatel.com","https://www.obozrevatel.com/politics/lyashko-uvelichivat-nuzhno-zarplatyi-a-ne-tarifyi.htm","Ненадійне джерело інформації","http://bit.ly/2RVeS32"
"censor.net","https://censor.net.ua/news/3070362/ukrainskie_reyidery_na_slujbe_u_rossiyiskogo_sberbanka","Ненадійне джерело інформації","http://bit.ly/2yRKM7V"
"hronika.info","http://hronika.info/kurjozy/323825-set-v-vostorge-ot-osla-schitayuschego-sebya-sobakoy.html","Ненадійне джерело інформації","http://bit.ly/2yHteeo"
"politeka.net","https://politeka.net/news/kyiv/664605-schetchik-poshel-cyganam-v-goloseevskom-parke-dali-vremja-na-pobeg-budet-bolshaja-chistka/","Ненадійне джерело інформації","http://bit.ly/2PDsr5A"
"112.ua","http://112.ua/politika/v-partii-za-zhittya-trebuyut-uvolit-linchevskogo-i-suprun-iz-minzdrava-448810.html","Ненадійне джерело інформації","http://bit.ly/2yRKKwP"
"znaj.ua","http://znaj.ua/popcorn/u-trusah-%D1%96-z-alkogolem-eksperti-vigadali-nazvu-vashomu-hob%D1%96","Недостовірна новина","http://bit.ly/2yIT9Cp"
"vesti.ru","http://vesti.ru/doc.html?id=3025997&cid=680","Недостовірна новина","http://bit.ly/2PCivJz"
"bykvu.com","http://bykvu.com/bukvy/92852-prodyuser-gribov-obvinil-druga-v-sekse-s-zhenoj-pevitsej-lunoj","Ненадійне джерело інформації","http://bit.ly/2PDywPt"
"bykvu.com","http://bykvu.com/bukvy/92852-prodyusser-gribov-obvinil-druga-v-sekse-s-zhenoj-pevitsej-lunoj","Ненадійне джерело інформації","http://bit.ly/2yMKKxM"
"enovosty.com","http://news.enovosty.com/news_politics/full/706-u-kremlya-est-tolko-odin-vyxod-lomat-ustoyavshiesya-sxemy-dmitrij-tymchuk","Ненадійне джерело інформації","http://bit.ly/2PDOMzK"
"kp.ua","https://kp.ua/economics/610040-hlava-naftohaza-kobolev-nazval-kyevlian-posypakamy","Недостовірна новина","http://bit.ly/2yH1NkP"
"newsone.ua","http://newsone.ua/news/politics/dobkin-ob-otstavke-daniljuka-ja-ochen-silno-razocharovan-v-hrojsmane.html","Ненадійне джерело інформації","http://bit.ly/2RWTytE"
"newsone.ua","http://newsone.ua/news/politics/dobkin-suprun-po-nashemu-zakonodatelstvu-narabotala-uzhe-na-15-let-tjurmy.html","Недостовірна новина","http://bit.ly/2PDfoRC"
"fakty.ua","http://fakty.ua/271087-skonchalsya-legendarnyj-konstruktor-mr-i-ruslana","Ненадійне джерело інформації","http://bit.ly/2yLLWBt"
"apostrophe.ua","https://apostrophe.ua/news/society/2018-06-07/strelyal-skolko-mog-seti-vpechatlila-istoriya-ranenogo-na-donbasse-bojca-vsu/132461","Ненадійне джерело інформації","http://bit.ly/2yE9CYs"
"kp.ru","http://kp.ru/daily/26839/3880556/","Недостовірна новина","http://bit.ly/2yITbu1"
"censor.net","https://censor.net.ua/news/3070385/kievsovet_planiruet_vydelit_bolee_700_tys_grn_na_alternativnyyi_proekt_ukrepleniya_pochtovoyi_ploschadi","Ненадійне джерело інформації","http://bit.ly/2yIgGUa"
"kp.ru","http://kp.ru/daily/26839/3880560/","Недостовірна новина","http://bit.ly/2yLP6pc"
"strana.ua","http://strana.ua/news/145402-prohnoz-pohody-v-ukraine-na-pjatnitsu-vezde-v-evrope-obeshchajut-teplo.html","Ненадійне джерело інформації","http://bit.ly/2yJyNcn"
"glavcom.ua","http://glavcom.ua/news/brat-krimskogo-diversanta-panova-zaklikav-vladu-pidklyuchiti-do-peregovoriv-pro-zvilnennya-vyazniv-medvedchuka-503558.html","Ненадійне джерело інформації","http://bit.ly/2Pzqt69"
"fakty.ictv.ua","https://fakty.ictv.ua/ua/ukraine/20180607-do-parlamentu-prohodyat-8-partij-na-choli-z-tymoshenko-i-poroshenko-zahidni-sotsiology/","Недостовірна новина","http://bit.ly/2yI5zKJ"
"apostrophe.ua","https://apostrophe.ua/news/society/accidents/2018-06-07/v-krymu-zametili-strannoe-avto-iz-ukrainy-opublikovano-foto/132463","Ненадійне джерело інформації","http://bit.ly/2yJF9sl"
"enovosty.com","http://news.enovosty.com/news_politics/full/706-strasti-s-romami-zaxvativshimi-park-nacionalnye-druzhiny-dali-im-24-chasa","Ненадійне джерело інформації","http://bit.ly/2yJFc7v"
"podrobnosti.ua","http://podrobnosti.ua/2245026-v-dnepre-narodnye-deputaty-i-fermery-obsudili-novyj-agrarnyj-kurs-ukrainy.html","Недостовірна новина","http://bit.ly/2yE9Ej2"
"strana.ua","http://strana.ua/news/145409-v-britaniju-priletel-chetvertyj-bombardirovshchik-vvs-ssha-b-1b-lancer.html","Ненадійне джерело інформації","http://bit.ly/2yMKKOi"
"znaj.ua","http://znaj.ua/history/pradavnya-kolisnycya-prollye-svitlo-na-misce-indiyi-v-svitovij-istoriyi","Недостовірна новина","http://bit.ly/2yIRBbF"
"znaj.ua","http://znaj.ua/society/v-starist---bez-pensiyi-komu-vidteper-ne-platytyme-uryad","Недостовірна новина","http://bit.ly/2yL7nma"
"korrespondent.net","https://korrespondent.net/city/odessa/3978434-napadenye-na-amerykanskoho-pevtsa-v-odesse-polytsyia-nashla-obydchyka","Ненадійне джерело інформації","http://bit.ly/2PKskoA"
"segodnya.ua","http://segodnya.ua/politics/v-rade-hotyat-zastavit-rossiyu-prekratit-promyvat-mozgi-na-donbasse-1144910.html","Недостовірна новина","http://bit.ly/2yEs2se"
"vesti-ukr.com","http://vesti-ukr.com/strana/291660-pashinskij-udivilsja-pochemu-iz-eho-fonda-do-sikh-por-ne-finansiruetsja-putin-","Недостовірна новина","http://bit.ly/2yHwW7Y"
"enovosty.com","http://news.enovosty.com/zdorove/full/706-uchenye-shokirovali-sobaki-ugrozhayut-chelovechestvu","Недостовірна новина","http://bit.ly/2yIRBIH"
"comments.ua","http://comments.ua/money/623489-v-ispanii-izmenyat-minimalnuyu-summu.html","Ненадійне джерело інформації","http://bit.ly/2yLLYcz"
"expres.ua","http://expres.ua/news/2018/06/07/297393-arheology-gyrli-dnipra-doslidzhuyut-zatonulu-turecku-galeru","Ненадійне джерело інформації","http://bit.ly/2yJFbjX"
"bagnet.org","http://www.bagnet.org/news/health/367370/italyanskie-uchenye-dokazali-chto-pitstsa-mozhet-spasti-ot-raka","Ненадійне джерело інформації","http://bit.ly/2yGGd03"
"podrobnosti.ua","http://podrobnosti.ua/2245018-vojna-na-donbasse-zhiteli-osvobozhdennogo-pivdennogo-pokidajut-zonu-boevyh-dejstvij.html","Ненадійне джерело інформації","http://bit.ly/2PC6Zhh"
"podrobnosti.ua","http://podrobnosti.ua/2245025-v-odesse-izbili-izvestnogo-amerikanskogo-pevtsa-billa-uorrena.html","Ненадійне джерело інформації","http://bit.ly/2yH1NRR"
"obozrevatel.com","https://www.obozrevatel.com/crime/igilovtsyi-iz-uzhgoroda-v-rossii-vyidumali-novuyu-ugrozu.htm","Ненадійне джерело інформації","http://bit.ly/2yJyNJp"
"from-ua.com","http://from-ua.com/news/447244-na-kozhnogo-ukraincya-povisyat-borgi-zhiteliv-dnr-ta-lnr-novii-zakon-shokue.html","Ненадійне джерело інформації","http://bit.ly/2yJFbAt"
"zaxid.net","http://zaxid.net/mer_lvova_premiyuvav_inzhenera_lkp_za_geroyichniy_vchinok_n1458639","Недостовірна новина","http://bit.ly/2yJi0WU"
"znaj.ua","http://znaj.ua/popcorn/8-chervnya-narodni-prykmety-v-cej-den","Недостовірна новина","http://bit.ly/2PCiyVL"
"telegraf.com.ua","https://telegraf.com.ua/zhizn/zhenshhinyi/4102441-printsessa-sissi-samaya-krasivaya-i-znamenitaya-zhenshhina-xix-veka-foto.html","Ненадійне джерело інформації","http://bit.ly/2yI5BlP"
"znaj.ua","http://znaj.ua/popcorn/erotychnyj-goroskop-na-8-chervnya-shos-zmusyt-vodoliyiv-skasuvaty-vazhlyvu-zustrich","Недостовірна новина","http://bit.ly/2yLwPYQ"
"hronika.info","http://hronika.info/avto/323923-nissan-predstavila-doma-na-kolesah.html","Ненадійне джерело інформації","http://bit.ly/2yHpedT"
"24tv.ua","http://24tv.ua/prapor_ukrayini_pered_nosom_u_boyovikiv_patrioti_vivisili_v_okupovanomu_donetsku_n980488","Ненадійне джерело інформації","http://bit.ly/2PxAwbH"
"telegraf.com.ua","https://telegraf.com.ua/zhizn/zdorove/4102524-porazitelnyie-kadryi-do-i-posle-pohudeniya-kotoryim-slozhno-poverit-foto.html","Недостовірна новина","http://bit.ly/2yHuyxS"
"hronika.info","http://hronika.info/fotoreportazhi/323902-letnie-besedki-kotorye-preobrazyat-dachnyy-uchastok-do-neuznavaemosti-foto.html","Недостовірна новина","http://bit.ly/2yHpdXn"
"from-ua.com","http://from-ua.com/news/447253-vot-kak-na-samom-dele-dolzhna-bila-okonchitsya-istoriya-o-titanike.html","Недостовірна новина","http://bit.ly/2yI1h6a"
"znaj.ua","http://znaj.ua/world/yaponts%D1%96-zmusyat-drakona-gasiti-polum%27ya-v%D1%96deo","Недостовірна новина","http://bit.ly/2yHwXZA"
"kp.ua","https://kp.ua/culture/610062-pevytsa-luna-o-skandale-s-yzmenoi-muzhu-ya-vstretyla-luibov-svoei-zhyzny","Ненадійне джерело інформації","http://bit.ly/2PEyqqI"
"hronika.info","http://hronika.info/medicina/323911-luchshie-sovety-kotorye-pomogut-sohranit-krasotu-grudi.html","Ненадійне джерело інформації","http://bit.ly/2yJFew9"
"kp.ru","http://kp.ru/daily/26840.7/3880661/","Недостовірна новина","http://bit.ly/2yJFf3b"
"ria.ru","http://ria.ru/world/20180608/1522299348.html","Недостовірна новина","http://bit.ly/2RXfC7R"
"facenews.ua","http://facenews.ua/news/2018/409432/","Ненадійне джерело інформації","http://bit.ly/2yLP9Bo"
"lenta.ru","http://lenta.ru/news/2018/06/08/ujasnoe/","Ненадійне джерело інформації","http://bit.ly/2PC6XGb"
"from-ua.com","http://from-ua.com/news/447434-venesuela-teper-budet-kazhdii-god-otmechat-den-vihoda-iz-oag.html","Ненадійне джерело інформації","http://bit.ly/2yLwQMo"
"kp.ru","http://kp.ru/daily/26840.7/3880681/","Недостовірна новина","http://bit.ly/2PCktK1"
"enovosty.com","http://news.enovosty.com/news_politics/full/806-boeviki-opyat-poterpeli-neudacha-na-donbasse-ukrainskie-voennye-uderzhali-pozicii","Ненадійне джерело інформації","http://bit.ly/2PDfwk4"
"podrobnosti.ua","http://podrobnosti.ua/2245080-meda-ne-budet-v-ukraine-massovo-gibnut-pchely.html","Ненадійне джерело інформації","http://bit.ly/2yJFdbz"
"hronika.info","http://hronika.info/kriminal/323942-v-kieve-muzhchina-pogib-vypav-s-balkona.html","Недостовірна новина","http://bit.ly/2yIgJiO"
"fakty.ua","http://fakty.ua/271131-aktivist-soobcshil-o-posolstve-rossii-moskvy-v-centre-mariupolya","Ненадійне джерело інформації","http://bit.ly/2PxAv7D"
"hronika.info","http://hronika.info/mir/323946-mvf-predostavil-argentine-rekordnuyu-summu-zayma.html","Недостовірна новина","http://bit.ly/2PCzD1H"
"lenta.ru","http://lenta.ru/news/2018/06/08/lefter/","Ненадійне джерело інформації","http://bit.ly/2PzjEBG"
"politeka.net","https://politeka.net/news/economics/664797-oksana-markarova-sela-v-kreslo-daniljuka-chto-izvestno-o-novoj-v-o-ministra-finansov/","Недостовірна новина","http://bit.ly/2yLP94m"
"ria.ru","http://ria.ru/world/20180608/1522329225.html","Ненадійне джерело інформації","http://bit.ly/2yMKMFU"
"telegraf.com.ua","https://telegraf.com.ua/kurezy/4102729-smeh-do-slez-chudaki-kotoryie-veselyat-svoimi-strannyimi-snimkami-iz-instagram.html","Недостовірна новина","http://bit.ly/2PzjCty"
"podrobnosti.ua","http://podrobnosti.ua/2245103-v-ukraine-massovo-poddelyvajut-valjutu.html","Ненадійне джерело інформації","http://bit.ly/2PIswoI"
"ria.ru","http://ria.ru/world/20180608/1522331880.html","Ненадійне джерело інформації","http://bit.ly/2yLP9RU"
"apostrophe.ua","https://apostrophe.ua/news/society/accidents/2018-06-08/chto-izmenitsya-posle-smenyi-glavarya-dnr-v-donetske-poyavilsya-prognoz/132487","Ненадійне джерело інформації","http://bit.ly/2PKso7O"
"kp.ua","https://kp.ua/life/610072-bohomolets-chetvert-ukrayntsev-kotorye-lechylys-za-schet-moz-za-rubezhom-umerly","Ненадійне джерело інформації","http://bit.ly/2PDOYis"
"kp.ru","http://kp.ru/daily/26840.7/3880791/","Недостовірна новина","http://bit.ly/2yGd2tX"
"ukranews.com","http://ukranews.com/news/567654-v-ukrayne-sokrashhaetsya-svoboda-slova-opros","Недостовірна новина","http://bit.ly/2yGH7tt"
"lenta.ru","http://lenta.ru/news/2018/06/08/thin_steel/","Ненадійне джерело інформації","http://bit.ly/2PBwr6p"
"znaj.ua","http://znaj.ua/world/chempionat-svitu-z-futbolu-verhovna-rada-vynesla-verdykt","Ненадійне джерело інформації","http://bit.ly/2yHpMAt"
"znaj.ua","http://znaj.ua/world/putin-tayemno-zamitaye-slidy-zlochyniv-stalina","Недостовірна новина","http://bit.ly/2PBb7xV"
"korrespondent.net","https://korrespondent.net/ukraine/3978561-eks-okhrannyk-yanukovycha-rasskazal-ob-obstrele-kortezha","Ненадійне джерело інформації","http://bit.ly/2yHCJug"
"korrespondent.net","https://korrespondent.net/business/companies/3978564-yspanyia-vydelyt-55-mln-na-solnechnuui-elektrostantsyui-v-ukrayne","Ненадійне джерело інформації","http://bit.ly/2PDUwcT"
"segodnya.ua","http://segodnya.ua/ukraine/kreml-sobiraetsya-smenit-glavarya-dnr-tymchuk-nazval-prichinu-i-imya-vozmozhnogo-preemnika-1145067.html","Ненадійне джерело інформації","http://bit.ly/2yGcWCB"
"hronika.info","http://hronika.info/ukraina/323992-eks-ohrannik-yanukovicha-rasskazal-ob-obstrele-kortezha-beglogo-prezidenta.html","Ненадійне джерело інформації","http://bit.ly/2yE9J6k"
"from-ua.com","http://from-ua.com/news/447488-bankir-yaremenko-ob-ugroze-defolta-vopros-tolko-v-prodlenii-agonii.html","Ненадійне джерело інформації","http://bit.ly/2yGI3xZ"
"zn.ua","http://zn.ua/SPORT/uefa-obnovil-brend-ligi-chempionov-286152_.html","Недостовірна новина","http://bit.ly/2yMLbrU"
"strana.ua","http://strana.ua/news/145480-v-rossii-borotsja-s-bespilotnikami-budet-terminator-3-s-upravljaemymi-snarjadami.html","Недостовірна новина","http://bit.ly/2yIcDqR"
"strana.ua","http://strana.ua/news/145480-v-rossii-borotsja-s-bespilotnikami-budet-terminator-3-s-upravljaemymi-snarjadami.html","Недостовірна новина","http://bit.ly/2yIcDqR"
"gazeta.ua","http://gazeta.ua/articles/kiev-life/_ne-vistachaye-na-milyardni-premiyi-u-stolici-potrolili-naftogaz/841400","Ненадійне джерело інформації","http://bit.ly/2yLOD62"
"lenta.ru","http://lenta.ru/news/2018/06/08/lyah/","Ненадійне джерело інформації","http://bit.ly/2PJ81bu"
"hronika.info","http://hronika.info/obwestvo/324007-polzovateley-seti-vozmutilo-kafe-moskva-v-mariupole.html","Недостовірна новина","http://bit.ly/2yLOCz0"
"strana.ua","http://strana.ua/news/145488-futbol-dieho-maradona-v-bolnitse-i-mozhet-propustit-start-chm-2018.html","Ненадійне джерело інформації","http://bit.ly/2PEwWN4"
"gordonua.com","http://gordonua.com/news/politics/avakov-i-nalivaychenko-privezli-v-krym-v-fevrale-2014-goda-angloyazychnyh-boevikov-eks-nachalnik-shtaba-sluzhby-ohrany-yanukovicha-249983.html","Ненадійне джерело інформації","http://bit.ly/2PF0qL0"
"znaj.ua","http://znaj.ua/society/hotily-spalyty-zhyvcem-ohoronec-yanukovycha-shokuvav-odkrovennyamy","Ненадійне джерело інформації","http://bit.ly/2yERptO"
"vesti.ru","http://www.vestifinance.ru/articles/102540","Недостовірна новина","http://bit.ly/2yJEyql"
"slovoidilo.ua","http://slovoidilo.ua/2018/06/08/novyna/polityka/sud-po-derzhzradi-yanukovycha-radykaly-planuvaly-zazhyvo-spalyty-prezydenta","Ненадійне джерело інформації","http://bit.ly/2PF0udI"
"24tv.ua","http://24tv.ua/kartoplyana_zapikanka_z_myasom_retsept_smachnoyi_vecheri_za_godinu_n980622","Недостовірна новина","http://bit.ly/2yIM9p3"
